event,signal,date,second,milisecond,tweek signs,f_signs [kHz],f_min<2kHz
2401,4,20170707_234637,143.pn,216,2,,
2401,5,20170707_234637,143.pn,973,3,,
2401,6,20170707_234637,143.pn,253,,,
2401,7,20170707_234637,143.pn,420,,,
2401,8,20170707_234637,143.pn,381,,,
2401,9,20170707_234637,143.pn,819,,,
2402,1,20180621_221608,19.pn,986,,,
2402,2,20180621_221608,19.pn,974,,,
2402,3,20180621_221608,19.pn,847,,,
2402,4,20180621_221608,19.pn,885,,,
2402,5,20180621_221608,19.pn,779,,,
2402,6,20180621_221608,19.pn,771,,,
2402,7,20180621_221608,19.pn,732,,,
2402,8,20180621_221608,19.pn,490,,,
2402,9,20180621_221608,19.pn,286,,,
2402,10,20180621_221608,19.pn,414,,,
2402,11,20180621_221608,19.pn,434,,,
2402,12,20180621_221608,19.pn,648,,,
2402,13,20180621_221608,19.pn,898,3,,
2403,1,20150907_144937,79.pn,990,,,
2403,2,20150907_144937,79.pn,605,,,
2403,3,20150907_144937,79.pn,615,,,
2403,4,20150907_144937,79.pn,262,,,
2403,5,20150907_144937,79.pn,223,,,
2403,6,20150907_144937,79.pn,189,,,
2403,7,20150907_144937,79.pn,158,,,
2403,8,20150907_144937,79.pn,148,,,
2403,9,20150907_144937,79.pn,138,,,
2403,10,20150907_144937,79.pn,128,,,
2403,11,20150907_144937,79.pn,94,,,
2403,12,20150907_144937,79.pn,470,,,
2403,13,20150907_144937,79.pn,289,,,
2404,1,20160821_191010,129.pn,137,3,,
2404,2,20160821_191010,129.pn,179,2,,
2404,3,20160821_191010,129.pn,197,,,
2404,4,20160821_191010,129.pn,653,,,
2404,5,20160821_191010,129.pn,752,,,
2405,1,20170707_233636,1.pn,383,,,
2405,2,20170707_233636,1.pn,425,,,
2405,3,20170707_233636,1.pn,726,,,
2405,4,20170707_233636,1.pn,764,,,
2405,5,20170707_233636,1.pn,643,,,
2405,6,20170707_233636,1.pn,718,,,
2405,7,20170707_233636,1.pn,15,2,,
2406,1,20180621_225109,108.pn,764,2,,
2406,2,20180621_225109,108.pn,992,5,,
2406,3,20180621_225109,108.pn,378,2,,
2406,4,20180621_225109,108.pn,580,,,
2406,5,20180621_225109,108.pn,74,,,
2406,6,20180621_225109,108.pn,49,,,
2406,7,20180621_225109,108.pn,326,,,
2406,8,20180621_225109,108.pn,306,,,
2406,9,20180621_225109,108.pn,533,,,
2406,10,20180621_225109,108.pn,714,3,,
2406,11,20180621_225109,108.pn,823,,,
2406,12,20180621_225109,108.pn,831,,,
2406,13,20180621_225109,108.pn,360,,,
2406,14,20180621_225109,108.pn,365,,,
2406,15,20180621_225109,108.pn,913,,,
2406,16,20180621_225109,108.pn,808,,,
2407,1,20170721_223539,17.pn,522,4,,
2407,2,20170721_223539,17.pn,786,,,
2407,3,20170721_223539,17.pn,579,,,
2407,4,20170721_223539,17.pn,297,,,
2407,5,20170721_223539,17.pn,245,,,
2407,6,20170721_223539,17.pn,396,,,
2407,7,20170721_223539,17.pn,347,,,
2408,1,20150921_192012,88.pn,341,3,,
2408,2,20150921_192012,88.pn,758,,,
2408,3,20150921_192012,88.pn,798,,,
2408,4,20150921_192012,88.pn,842,,,
2408,5,20150921_192012,88.pn,688,,,
2408,6,20150921_192012,88.pn,303,,,
2408,7,20150921_192012,88.pn,653,4,,
2408,8,20150921_192012,88.pn,996,,,
2408,9,20150921_192012,88.pn,434,,,
2408,10,20150921_192012,88.pn,472,,,
2408,11,20150921_192012,88.pn,534,,,
2408,12,20150921_192012,88.pn,129,3,,
2408,13,20150921_192012,88.pn,170,2,,
2408,14,20150921_192012,88.pn,204,,,
2408,15,20150921_192012,88.pn,390,,,
2408,16,20150921_192012,88.pn,359,,,
2408,17,20150921_192012,88.pn,368,,,
2409,1,20170707_234637,78.pn,704,,,
2409,2,20170707_234637,78.pn,693,,,
2409,3,20170707_234637,78.pn,407,3,,
2409,4,20170707_234637,78.pn,54,,,
2410,1,20170707_235637,127.pn,789,4,,
2411,1,20180607_192214,128.pn,167,,,
2411,2,20180607_192214,128.pn,106,,,
2411,3,20180607_192214,128.pn,195,,,
2411,4,20180607_192214,128.pn,314,,,
2411,5,20180607_192214,128.pn,321,,,
2411,6,20180607_192214,128.pn,72,,,
2411,7,20180607_192214,128.pn,618,,,
2411,8,20180607_192214,128.pn,660,,,
2411,9,20180607_192214,128.pn,331,,,
2411,10,20180607_192214,128.pn,341,,,
2412,1,20170721_220538,142.pn,689,4,,
2412,2,20170721_220538,142.pn,707,4,,
2412,3,20170721_220538,142.pn,748,,,
2412,4,20170721_220538,142.pn,815,,,
2412,5,20170721_220538,142.pn,871,,,
2412,6,20170721_220538,142.pn,923,,,
2412,7,20170721_220538,142.pn,651,,,
2412,8,20170721_220538,142.pn,610,,,
2412,9,20170721_220538,142.pn,397,,,
2412,10,20170721_220538,142.pn,480,,,
2412,11,20170721_220538,142.pn,469,,,
2412,12,20170721_220538,142.pn,547,,,
2412,13,20170721_220538,142.pn,254,,,
2412,14,20170721_220538,142.pn,299,,,
2412,15,20170721_220538,142.pn,208,,,
2412,16,20170721_220538,142.pn,135,6,,
2412,17,20170721_220538,142.pn,143,3,,
2413,1,20170707_234637,40.pn,787,3,,
2413,2,20170707_234637,40.pn,684,3,,
2413,3,20170707_234637,40.pn,325,,,
2413,4,20170707_234637,40.pn,359,2,,
2414,1,20160821_185510,144.pn,145,,,
2414,2,20160821_185510,144.pn,164,,,
2414,3,20160821_185510,144.pn,1000,,,
2415,1,20150907_150938,125.pn,224,,,
2415,2,20150907_150938,125.pn,212,,,
2415,3,20150907_150938,125.pn,599,,,
2415,4,20150907_150938,125.pn,242,,,
2415,5,20150907_150938,125.pn,944,,,
2415,6,20150907_150938,125.pn,974,,,
2415,7,20150907_150938,125.pn,814,,,
2415,8,20150907_150938,125.pn,309,,,
2415,9,20150907_150938,125.pn,346,,,
2415,10,20150907_150938,125.pn,165,,,
2415,11,20150907_150938,125.pn,182,,,
2416,1,20150921_191512,14.pn,844,,,
2416,2,20150921_191512,14.pn,484,,,
2416,3,20150921_191512,14.pn,160,,,
2416,4,20150921_191512,14.pn,122,,,
2417,1,20150907_145437,85.pn,72,,,
2417,2,20150907_145437,85.pn,88,,,
2417,3,20150907_145437,85.pn,126,,,
2417,4,20150907_145437,85.pn,132,,,
2417,5,20150907_145437,85.pn,173,,,
2417,6,20150907_145437,85.pn,186,,,
2417,7,20150907_145437,85.pn,384,,,
2417,8,20150907_145437,85.pn,467,,,
2417,9,20150907_145437,85.pn,433,,,
2417,10,20150907_145437,85.pn,692,,,
2417,11,20150907_145437,85.pn,704,,,
2417,12,20150907_145437,85.pn,982,,,
2417,13,20150907_145437,85.pn,987,,,
2417,14,20150907_145437,85.pn,482,,,
2417,15,20150907_145437,85.pn,662,,,
2418,1,20170707_230635,72.pn,688,2,,
2418,2,20170707_230635,72.pn,521,3,,
2418,3,20170707_230635,72.pn,547,3,,
2419,1,20160807_211009,98.pn,479,,,
2419,2,20160807_211009,98.pn,586,,,
2420,1,20150921_193012,4.pn,924,,,
2420,2,20150921_193012,4.pn,204,,,
2420,3,20150921_193012,4.pn,644,,,
2420,4,20150921_193012,4.pn,899,3,,
2421,1,20170707_234637,55.pn,212,3,,
2422,1,20170721_221538,29.pn,912,,,
2422,2,20170721_221538,29.pn,935,,,
2422,3,20170721_221538,29.pn,988,,,
2422,4,20170721_221538,29.pn,996,,,
2422,5,20170721_221538,29.pn,834,,,
2422,6,20170721_221538,29.pn,61,,,
2422,7,20170721_221538,29.pn,492,,,
2422,8,20170721_221538,29.pn,499,,,
2422,9,20170721_221538,29.pn,537,,,
2423,1,20150907_145938,44.pn,654,,,
2423,2,20150907_145938,44.pn,986,,,
2423,3,20150907_145938,44.pn,397,,,
2423,4,20150907_145938,44.pn,318,,,
2423,5,20150907_145938,44.pn,98,,,
2423,6,20150907_145938,44.pn,77,,,
2423,7,20150907_145938,44.pn,505,,,
2423,8,20150907_145938,44.pn,537,,,
2424,1,20150921_184010,99.pn,550,,,
2424,2,20150921_184010,99.pn,537,,,
2424,3,20150921_184010,99.pn,872,,,
2424,4,20150921_184010,99.pn,769,,,
2424,5,20150921_184010,99.pn,704,,,
2424,6,20150921_184010,99.pn,671,,,
2424,7,20150921_184010,99.pn,609,,,
2424,8,20150921_184010,99.pn,333,,,
2424,9,20150921_184010,99.pn,313,,,
2424,10,20150921_184010,99.pn,467,,,
2424,11,20150921_184010,99.pn,492,,,
2425,1,20150921_192512,105.pn,849,,,
2425,2,20150921_192512,105.pn,731,,,
2425,3,20150921_192512,105.pn,673,,,
2425,4,20150921_192512,105.pn,621,,,
2425,5,20150921_192512,105.pn,396,3,,
2425,6,20150921_192512,105.pn,278,,,
2425,7,20150921_192512,105.pn,228,,,
2425,8,20150921_192512,105.pn,941,,,
2425,9,20150921_192512,105.pn,504,,,
2425,10,20150921_192512,105.pn,147,,,
2425,11,20150921_192512,105.pn,15,,,
2426,1,20170707_232136,129.pn,737,,,
2427,1,20160807_210509,124.pn,797,,,
2428,1,20150921_190511,47.pn,107,,,
2428,2,20150921_190511,47.pn,179,,,
2428,3,20150921_190511,47.pn,283,,,
2428,4,20150921_190511,47.pn,198,,,
2428,5,20150921_190511,47.pn,528,,,
2428,6,20150921_190511,47.pn,379,,,
2428,7,20150921_190511,47.pn,215,,,
2429,1,20180621_223108,104.pn,197,,,
2429,2,20180621_223108,104.pn,66,,,
2429,3,20180621_223108,104.pn,297,,,
2429,4,20180621_223108,104.pn,341,,,
2429,5,20180621_223108,104.pn,363,,,
2429,6,20180621_223108,104.pn,384,,,
2429,7,20180621_223108,104.pn,761,,,
2429,8,20180621_223108,104.pn,799,,,
2429,9,20180621_223108,104.pn,827,,,
2429,10,20180621_223108,104.pn,857,,,
2429,11,20180621_223108,104.pn,980,,,
2430,1,20170707_234637,78.pn,710,,,
2430,2,20170707_234637,78.pn,699,,,
2431,1,20180621_230110,136.pn,987,,,
2431,2,20180621_230110,136.pn,305,,,
2431,3,20180621_230110,136.pn,214,,,
2431,4,20180621_230110,136.pn,144,,,
2431,5,20180621_230110,136.pn,718,,,
2431,6,20180621_230110,136.pn,847,,,
2431,7,20180621_230110,136.pn,769,,,
2431,8,20180621_230110,136.pn,642,,,
2431,9,20180621_230110,136.pn,162,,,
2431,10,20180621_230110,136.pn,176,2,,
2432,1,20160821_184009,121.pn,540,,,
2432,2,20160821_184009,121.pn,551,,,
2433,1,20180621_223108,144.pn,148,,,
2433,2,20180621_223108,144.pn,127,,,
2433,3,20180621_223108,144.pn,177,,,
2433,4,20180621_223108,144.pn,202,3,,
2433,5,20180621_223108,144.pn,626,,,
2434,1,20160807_210009,27.pn,261,,,
2434,2,20160807_210009,27.pn,182,2,,
2435,1,20180621_222608,111.pn,157,5,,
2435,2,20180621_222608,111.pn,174,5,,
2435,3,20180621_222608,111.pn,933,,,
2436,1,20150921_190011,91.pn,160,3,,
2436,2,20150921_190011,91.pn,255,,,
2436,3,20150921_190011,91.pn,5,,,
2436,4,20150921_190011,91.pn,187,,,
2437,1,20150907_145938,48.pn,559,,,
2437,2,20150907_145938,48.pn,848,,,
2437,3,20150907_145938,48.pn,912,,,
2437,4,20150907_145938,48.pn,877,,,
2438,1,20160807_215511,37.pn,62,3,,
2439,1,20160821_190510,99.pn,467,6,,
2439,2,20160821_190510,99.pn,970,,,
2439,3,20160821_190510,99.pn,751,,,
2439,4,20160821_190510,99.pn,104,,,
2439,5,20160821_190510,99.pn,110,,,
2439,6,20160821_190510,99.pn,690,,,
2439,7,20160821_190510,99.pn,632,,,
2439,8,20160821_190510,99.pn,588,,,
2439,9,20160821_190510,99.pn,220,,,
2439,10,20160821_190510,99.pn,289,,,
2439,11,20160821_190510,99.pn,15,,,
2440,1,20150921_193012,117.pn,169,,,
2440,2,20150921_193012,117.pn,29,,,
2441,1,20160821_193011,78.pn,51,,,
2441,2,20160821_193011,78.pn,355,,,
2441,3,20160821_193011,78.pn,440,5,,
2441,4,20160821_193011,78.pn,538,4,,
2441,5,20160821_193011,78.pn,661,5,,
2441,6,20160821_193011,78.pn,728,3,,
2441,7,20160821_193011,78.pn,758,2,,
2441,8,20160821_193011,78.pn,784,3,,
2441,9,20160821_193011,78.pn,558,,,
2441,10,20160821_193011,78.pn,965,,,
2441,11,20160821_193011,78.pn,646,2,,
2442,1,20170707_233636,102.pn,889,3,,
2442,2,20170707_233636,102.pn,792,3,,
2442,3,20170707_233636,102.pn,739,4,,
2442,4,20170707_233636,102.pn,386,2,,
2442,5,20170707_233636,102.pn,951,3,,
2443,1,20180621_222608,81.pn,725,3,,
2443,2,20180621_222608,81.pn,512,,,
2443,3,20180621_222608,81.pn,405,,,
2443,4,20180621_222608,81.pn,449,,,
2443,5,20180621_222608,81.pn,265,,,
2443,6,20180621_222608,81.pn,247,,,
2443,7,20180621_222608,81.pn,168,,,
2443,8,20180621_222608,81.pn,751,,,
2443,9,20180621_222608,81.pn,956,,,
2443,10,20180621_222608,81.pn,553,,,
2443,11,20180621_222608,81.pn,308,,,
2443,12,20180621_222608,81.pn,333,,,
2444,1,20170721_221538,123.pn,406,2,,
2444,2,20170721_221538,123.pn,486,,,
2444,3,20170721_221538,123.pn,922,,,
2444,4,20170721_221538,123.pn,671,,,
2444,5,20170721_221538,123.pn,510,,,
2444,6,20170721_221538,123.pn,13,,,
2445,1,20170721_222039,46.pn,705,,,
2445,2,20170721_222039,46.pn,780,,,
2445,3,20170721_222039,46.pn,737,,,
2445,4,20170721_222039,46.pn,903,,,
2445,5,20170721_222039,46.pn,831,,,
2445,6,20170721_222039,46.pn,970,,,
2445,7,20170721_222039,46.pn,873,,,
2446,1,20180607_190714,111.pn,543,,,
2446,2,20180607_190714,111.pn,942,,,
2446,3,20180607_190714,111.pn,948,,,
2446,4,20180607_190714,111.pn,792,,,
2446,5,20180607_190714,111.pn,589,,,
2446,6,20180607_190714,111.pn,569,,,
2446,7,20180607_190714,111.pn,559,,,
2446,8,20180607_190714,111.pn,660,,,
2446,9,20180607_190714,111.pn,553,,,
2446,10,20180607_190714,111.pn,965,,,
2446,11,20180607_190714,111.pn,980,,,
2446,12,20180607_190714,111.pn,88,,,
2447,1,20160821_193011,77.pn,64,5,,
2447,2,20160821_193011,77.pn,145,,,
2447,3,20160821_193011,77.pn,160,,,
2447,4,20160821_193011,77.pn,184,,,
2447,5,20160821_193011,77.pn,520,,,
2447,6,20160821_193011,77.pn,592,,,
2447,7,20160821_193011,77.pn,633,,,
2447,8,20160821_193011,77.pn,689,,,
2447,9,20160821_193011,77.pn,767,,,
2447,10,20160821_193011,77.pn,805,,,
2447,11,20160821_193011,77.pn,819,,,
2448,1,20160807_213010,108.pn,32,,,
2448,2,20160807_213010,108.pn,82,,,
2448,3,20160807_213010,108.pn,472,3,,
2449,1,20180607_192214,139.pn,488,,,
2449,2,20180607_192214,139.pn,470,,,
2449,3,20180607_192214,139.pn,685,,,
2449,4,20180607_192214,139.pn,910,,,
2450,1,20160807_215511,111.pn,817,,,
2450,2,20160807_215511,111.pn,830,,,
2450,3,20160807_215511,111.pn,849,,,
2450,4,20160807_215511,111.pn,977,,,
2451,1,20150921_192512,29.pn,27,,,
2451,2,20150921_192512,29.pn,275,,,
2451,3,20150921_192512,29.pn,369,,,
2451,4,20150921_192512,29.pn,407,,,
2451,5,20150921_192512,29.pn,433,,,
2451,6,20150921_192512,29.pn,419,,,
2451,7,20150921_192512,29.pn,412,,,
2451,8,20150921_192512,29.pn,634,2,,
2451,9,20150921_192512,29.pn,727,,,
2451,10,20150921_192512,29.pn,741,,,
2451,11,20150921_192512,29.pn,984,,,
2452,1,20180607_192214,60.pn,54,,,
2452,2,20180607_192214,60.pn,42,,,
2452,3,20180607_192214,60.pn,105,,,
2452,4,20180607_192214,60.pn,239,,,
2452,5,20180607_192214,60.pn,557,,,
2452,6,20180607_192214,60.pn,546,,,
2452,7,20180607_192214,60.pn,594,,,
2452,8,20180607_192214,60.pn,627,,,
2452,9,20180607_192214,60.pn,619,,,
2452,10,20180607_192214,60.pn,643,,,
2452,11,20180607_192214,60.pn,664,,,
2452,12,20180607_192214,60.pn,676,,,
2452,13,20180607_192214,60.pn,717,,,
2452,14,20180607_192214,60.pn,884,,,
2452,15,20180607_192214,60.pn,704,,,
2452,16,20180607_192214,60.pn,696,,,
2453,1,20160807_211009,2.pn,420,2,,
2453,2,20160807_211009,2.pn,325,2,,
2454,1,20180621_221608,38.pn,146,,,
2454,2,20180621_221608,38.pn,42,,,
2454,3,20180621_221608,38.pn,227,,,
2454,4,20180621_221608,38.pn,180,,,
2454,5,20180621_221608,38.pn,255,,,
2454,6,20180621_221608,38.pn,278,,,
2454,7,20180621_221608,38.pn,348,,,
2454,8,20180621_221608,38.pn,364,,,
2454,9,20180621_221608,38.pn,414,,,
2454,10,20180621_221608,38.pn,477,,,
2454,11,20180621_221608,38.pn,541,,,
2454,12,20180621_221608,38.pn,590,,,
2454,13,20180621_221608,38.pn,788,,,
2454,14,20180621_221608,38.pn,867,,,
2454,15,20180621_221608,38.pn,943,,,
2454,16,20180621_221608,38.pn,842,,,
2454,17,20180621_221608,38.pn,987,,,
2455,1,20180607_195215,146.pn,217,,,
2455,2,20180607_195215,146.pn,833,,,
2455,3,20180607_195215,146.pn,848,2,,
2455,4,20180607_195215,146.pn,880,,,
2455,5,20180607_195215,146.pn,918,1,,
2456,1,20150907_151438,3.pn,488,,,
2456,2,20150907_151438,3.pn,964,,,
2456,3,20150907_151438,3.pn,25,,,
2456,4,20150907_151438,3.pn,289,,,
2456,5,20150907_151438,3.pn,279,,,
2456,6,20150907_151438,3.pn,228,,,
2456,7,20150907_151438,3.pn,982,,,
2457,1,20170707_234637,145.pn,830,3,,
2457,2,20170707_234637,145.pn,630,2,,
2457,3,20170707_234637,145.pn,937,,,
2457,4,20170707_234637,145.pn,464,,,
2458,1,20170721_224540,94.pn,695,4,,
2458,2,20170721_224540,94.pn,569,,,
2458,3,20170721_224540,94.pn,848,,,
2458,4,20170721_224540,94.pn,274,,,
2458,5,20170721_224540,94.pn,68,,,
2458,6,20170721_224540,94.pn,750,,,
2459,1,20170707_230135,126.pn,76,2,,
2460,1,20160807_213010,6.pn,65,2,,
2460,2,20160807_213010,6.pn,479,2,,
2461,1,20150921_190011,102.pn,3,,,
2461,2,20150921_190011,102.pn,44,,,
2461,3,20150921_190011,102.pn,240,,,
2461,4,20150921_190011,102.pn,715,,,
2461,5,20150921_190011,102.pn,730,,,
2461,6,20150921_190011,102.pn,882,,,
2461,7,20150921_190011,102.pn,756,,,
2462,1,20160807_215511,109.pn,501,3,,
2462,2,20160807_215511,109.pn,542,3,,
2463,1,20180607_194715,43.pn,190,1,,
2463,2,20180607_194715,43.pn,157,2,,
2463,3,20180607_194715,43.pn,342,,,
2463,4,20180607_194715,43.pn,582,,,
2463,5,20180607_194715,43.pn,454,,,
2463,6,20180607_194715,43.pn,721,,,
2463,7,20180607_194715,43.pn,781,2,,
2463,8,20180607_194715,43.pn,807,2,,
2463,9,20180607_194715,43.pn,851,2,,
2463,10,20180607_194715,43.pn,872,1,,
2463,11,20180607_194715,43.pn,899,,,
2464,1,20150907_150938,112.pn,821,,,
2464,2,20150907_150938,112.pn,955,,,
2464,3,20150907_150938,112.pn,917,,,
2464,4,20150907_150938,112.pn,598,,,
2464,5,20150907_150938,112.pn,571,,,
2464,6,20150907_150938,112.pn,673,,,
2464,7,20150907_150938,112.pn,731,,,
2464,8,20150907_150938,112.pn,719,,,
2464,9,20150907_150938,112.pn,753,,,
2464,10,20150907_150938,112.pn,166,,,
2464,11,20150907_150938,112.pn,37,,,
2464,12,20150907_150938,112.pn,423,,,
2464,13,20150907_150938,112.pn,406,,,
2464,14,20150907_150938,112.pn,873,,,
2464,15,20150907_150938,112.pn,697,,,
2464,16,20150907_150938,112.pn,686,,,
2465,1,20150921_185010,1.pn,564,,,
2465,2,20150921_185010,1.pn,263,,,
2465,3,20150921_185010,1.pn,500,,,
2465,4,20150921_185010,1.pn,326,2,,
2466,1,20150921_191512,70.pn,972,,,
2466,2,20150921_191512,70.pn,941,,,
2466,3,20150921_191512,70.pn,861,,,
2466,4,20150921_191512,70.pn,761,,,
2466,5,20150921_191512,70.pn,249,,,
2466,6,20150921_191512,70.pn,169,,,
2466,7,20150921_191512,70.pn,440,,,
2466,8,20150921_191512,70.pn,559,,,
2466,9,20150921_191512,70.pn,545,2,,
2466,10,20150921_191512,70.pn,501,3,,
2466,11,20150921_191512,70.pn,521,,,
2467,1,20180621_230110,128.pn,482,,,
2467,2,20180621_230110,128.pn,517,,,
2467,3,20180621_230110,128.pn,551,,,
2467,4,20180621_230110,128.pn,588,,,
2467,5,20180621_230110,128.pn,604,,,
2467,6,20180621_230110,128.pn,880,,,
2467,7,20180621_230110,128.pn,829,,,
2467,8,20180621_230110,128.pn,774,,,
2468,1,20180621_230110,124.pn,257,,,
2468,2,20180621_230110,124.pn,236,,,
2468,3,20180621_230110,124.pn,413,,,
2468,4,20180621_230110,124.pn,437,,,
2468,5,20180621_230110,124.pn,464,,,
2468,6,20180621_230110,124.pn,528,,,
2468,7,20180621_230110,124.pn,752,,,
2468,8,20180621_230110,124.pn,821,,,
2468,9,20180621_230110,124.pn,921,,,
2468,10,20180621_230110,124.pn,971,,,
2468,11,20180621_230110,124.pn,83,,,
2468,12,20180621_230110,124.pn,178,3,,
2468,13,20180621_230110,124.pn,319,2,,
2468,14,20180621_230110,124.pn,341,,,
2469,1,20150907_142936,124.pn,195,,,
2469,2,20150907_142936,124.pn,18,,,
2469,3,20150907_142936,124.pn,251,,,
2469,4,20150907_142936,124.pn,493,,,
2469,5,20150907_142936,124.pn,519,,,
2469,6,20150907_142936,124.pn,794,,,
2469,7,20150907_142936,124.pn,828,,,
2469,8,20150907_142936,124.pn,855,,,
2469,9,20150907_142936,124.pn,877,,,
2470,1,20160807_210509,111.pn,220,,,
2470,2,20160807_210509,111.pn,420,,,
2470,3,20160807_210509,111.pn,649,,,
2470,4,20160807_210509,111.pn,505,,,
2470,5,20160807_210509,111.pn,487,,,
2470,6,20160807_210509,111.pn,322,,,
2470,7,20160807_210509,111.pn,368,,,
2471,1,20180621_221108,73.pn,26,2,,
2471,2,20180621_221108,73.pn,442,,,
2471,3,20180621_221108,73.pn,531,,,
2471,4,20180621_221108,73.pn,857,,,
2471,5,20180621_221108,73.pn,155,,,
2472,1,20180621_222608,46.pn,940,,,
2472,2,20180621_222608,46.pn,917,,,
2472,3,20180621_222608,46.pn,443,,,
2472,4,20180621_222608,46.pn,414,2,,
2472,5,20180621_222608,46.pn,356,,,
2472,6,20180621_222608,46.pn,322,,,
2472,7,20180621_222608,46.pn,292,,,
2472,8,20180621_222608,46.pn,275,,,
2472,9,20180621_222608,46.pn,245,,,
2472,10,20180621_222608,46.pn,237,,,
2472,11,20180621_222608,46.pn,230,,,
2472,12,20180621_222608,46.pn,220,,,
2472,13,20180621_222608,46.pn,207,2,,
2473,1,20170707_230135,126.pn,15,1,,
2473,2,20170707_230135,126.pn,77,2,,
2474,1,20180621_223609,119.pn,617,9,,
2474,2,20180621_223609,119.pn,541,,,
2474,3,20180621_223609,119.pn,134,,,
2474,4,20180621_223609,119.pn,194,,,
2474,5,20180621_223609,119.pn,988,,,
2475,1,20170721_221538,36.pn,642,,,
2475,2,20170721_221538,36.pn,835,4,,
2475,3,20170721_221538,36.pn,614,,,
2475,4,20170721_221538,36.pn,607,,,
2475,5,20170721_221538,36.pn,599,,,
2475,6,20170721_221538,36.pn,365,,,
2476,1,20170721_224540,36.pn,286,,,
2476,2,20170721_224540,36.pn,708,,,
2476,3,20170721_224540,36.pn,794,3,,
2476,4,20170721_224540,36.pn,818,,,
2476,5,20170721_224540,36.pn,898,,,
2476,6,20170721_224540,36.pn,362,,,
2477,1,20170707_233136,132.pn,810,2,,
2477,2,20170707_233136,132.pn,556,,,
2477,3,20170707_233136,132.pn,199,,,
2477,4,20170707_233136,132.pn,369,,,
2478,1,20180607_191714,14.pn,988,,,
2478,2,20180607_191714,14.pn,895,,,
2478,3,20180607_191714,14.pn,847,,,
2478,4,20180607_191714,14.pn,746,,,
2478,5,20180607_191714,14.pn,946,,,
2478,6,20180607_191714,14.pn,714,,,
2478,7,20180607_191714,14.pn,698,,,
2478,8,20180607_191714,14.pn,676,,,
2478,9,20180607_191714,14.pn,665,,,
2478,10,20180607_191714,14.pn,578,,,
2478,11,20180607_191714,14.pn,564,,,
2478,12,20180607_191714,14.pn,533,,,
2478,13,20180607_191714,14.pn,487,,,
2478,14,20180607_191714,14.pn,357,,,
2478,15,20180607_191714,14.pn,468,,,
2478,16,20180607_191714,14.pn,179,,,
2478,17,20180607_191714,14.pn,167,,,
2478,18,20180607_191714,14.pn,69,,,
2478,19,20180607_191714,14.pn,35,,,
2478,20,20180607_191714,14.pn,139,,,
2478,21,20180607_191714,14.pn,634,,,
2479,1,20160821_190010,94.pn,573,,,
2479,2,20160821_190010,94.pn,757,,,
2479,3,20160821_190010,94.pn,798,,,
2479,4,20160821_190010,94.pn,742,,,
